ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Month_Name,Quarter,Net_Cash_Flow,Cash_Utilization_Rate,Cash_Risk
ATM_0001,2023-01-02,Monday,Afternoon,42157,3277,Supermarket,0,0,81626,Rainy,2,36700,2023,1,January,1,38880,51.6465341925367,Normal
ATM_0004,2022-05-10,Tuesday,Night,49479,11171,Supermarket,0,0,131010,Clear,3,33011,2022,5,May,2,38308,37.76734600412182,Normal
ATM_0029,2023-01-06,Friday,Morning,35024,14921,Gas Station,0,0,95720,Clear,5,30306,2023,1,January,1,20103,36.59005432511492,Normal
ATM_0043,2023-06-18,Sunday,Evening,33159,11912,Gas Station,0,0,103329,Clear,0,25578,2023,6,June,2,21247,32.090700577766164,Normal
ATM_0031,2023-02-16,Thursday,Night,57386,6811,Mall,0,0,89380,Cloudy,0,46929,2023,2,February,1,50575,64.20452002685164,Normal
ATM_0006,2022-11-26,Saturday,Afternoon,40439,15945,Mall,0,0,128410,Snowy,3,34410,2022,11,November,4,24494,31.49209563118137,Normal
ATM_0039,2023-06-28,Wednesday,Evening,41438,7238,Gas Station,0,0,112658,Cloudy,0,31297,2023,6,June,2,34200,36.782119334623374,Normal
ATM_0045,2022-04-28,Thursday,Afternoon,73212,18979,Gas Station,0,0,87744,Rainy,3,66038,2022,4,April,2,54233,83.43818380743983,Normal
ATM_0022,2023-04-10,Monday,Night,44184,11429,Gas Station,0,0,106689,Snowy,3,38065,2023,4,April,2,32755,41.4138289795574,Normal
ATM_0021,2023-11-13,Monday,Evening,47345,6008,Standalone,0,1,72413,Cloudy,0,54082,2023,11,November,4,41337,65.38190656373855,High Risk
ATM_0006,2022-03-29,Tuesday,Morning,39036,7411,Gas Station,0,0,104475,Snowy,1,38979,2022,3,March,1,31625,37.36396267049533,Normal
ATM_0036,2022-03-03,Thursday,Evening,87903,7345,Mall,0,0,90211,Cloudy,5,88412,2022,3,March,1,80558,97.4415536907916,Normal
ATM_0004,2022-10-22,Saturday,Evening,65662,12919,Standalone,0,0,92814,Rainy,1,62761,2022,10,October,4,52743,70.74579266059,Normal
ATM_0043,2023-05-09,Tuesday,Afternoon,62307,12536,Mall,0,0,121333,Snowy,0,54277,2023,5,May,2,49771,51.3520641540224,Normal
ATM_0049,2022-10-13,Thursday,Afternoon,67539,9164,Gas Station,0,0,102934,Clear,4,55095,2022,10,October,4,58375,65.61388851108477,Normal
ATM_0043,2023-12-12,Tuesday,Evening,55530,8033,Mall,0,0,100574,Snowy,2,39396,2023,12,December,4,47497,55.21307693837374,Normal
ATM_0023,2022-01-07,Friday,Afternoon,69176,10955,Bank Branch,0,0,100928,Cloudy,0,65922,2022,1,January,1,58221,68.53994927076728,Normal
ATM_0010,2023-10-11,Wednesday,Morning,59682,20816,Mall,0,0,93844,Rainy,3,49871,2023,10,October,4,38866,63.59703337453646,Normal
ATM_0027,2023-04-10,Monday,Evening,53287,9523,Bank Branch,0,0,105580,Snowy,4,46914,2023,4,April,2,43764,50.4707330933889,Normal
ATM_0039,2022-03-28,Monday,Morning,43303,10970,Bank Branch,0,0,121472,Clear,5,27130,2022,3,March,1,32333,35.64854452054795,Normal
ATM_0006,2022-10-06,Thursday,Night,34602,15975,Gas Station,0,0,69536,Cloudy,3,13365,2022,10,October,4,18627,49.76127473538886,Normal
ATM_0018,2022-08-09,Tuesday,Morning,41616,11886,Standalone,0,0,131310,Snowy,5,36074,2022,8,August,3,29730,31.692940370116517,Normal
ATM_0044,2023-08-31,Thursday,Night,49013,2759,Supermarket,0,0,56023,Clear,1,39942,2023,8,August,3,46254,87.4872820091748,Normal
ATM_0026,2023-09-06,Wednesday,Morning,34681,13541,Mall,0,0,104876,Rainy,1,28203,2023,9,September,3,21140,33.068576223349474,Normal
ATM_0049,2022-09-19,Monday,Evening,41538,13251,Standalone,0,0,98016,Cloudy,5,29348,2022,9,September,3,28287,42.37879529872674,Normal
ATM_0028,2022-06-29,Wednesday,Afternoon,27117,6540,Gas Station,0,0,99088,Rainy,4,27369,2022,6,June,2,20577,27.36658323914097,Normal
ATM_0036,2023-11-16,Thursday,Evening,53650,3742,Mall,0,0,128875,Clear,3,58712,2023,11,November,4,49908,41.62948593598448,Normal
ATM_0002,2023-04-16,Sunday,Morning,55140,12283,Standalone,0,0,111395,Cloudy,5,50909,2023,4,April,2,42857,49.499528704160866,Normal
ATM_0041,2023-03-04,Saturday,Evening,56715,10982,Mall,0,0,114180,Snowy,1,55307,2023,3,March,1,45733,49.671571203363115,Normal
ATM_0040,2023-04-17,Monday,Evening,39854,19004,Mall,0,0,99196,Clear,1,17874,2023,4,April,2,20850,40.17702326706722,Normal
ATM_0028,2023-08-27,Sunday,Night,28538,14203,Supermarket,0,0,86947,Snowy,5,16038,2023,8,August,3,14335,32.82229404119751,Normal
ATM_0022,2022-08-15,Monday,Evening,43215,0,Bank Branch,0,0,68321,Clear,4,46585,2022,8,August,3,43215,63.25287978805931,Normal
ATM_0033,2022-07-18,Monday,Evening,61406,5165,Standalone,0,0,99045,Rainy,1,49939,2022,7,July,3,56241,61.99808168004443,Normal
ATM_0007,2022-05-30,Monday,Evening,49945,4208,Bank Branch,0,0,130067,Rainy,5,49012,2022,5,May,2,45737,38.399440288466714,Normal
ATM_0005,2022-07-01,Friday,Night,63160,11041,Gas Station,0,0,59165,Cloudy,5,45291,2022,7,July,3,52119,106.75230288177131,Normal
ATM_0037,2023-10-21,Saturday,Evening,34975,8594,Standalone,0,0,135953,Clear,3,34023,2023,10,October,4,26381,25.72580229932403,Normal
ATM_0029,2023-10-09,Monday,Evening,59612,16996,Standalone,0,0,118492,Snowy,4,31988,2023,10,October,4,42616,50.30888161226075,Normal
ATM_0005,2022-11-14,Monday,Night,50894,6765,Gas Station,0,0,113964,Snowy,2,49157,2022,11,November,4,44129,44.657962163490225,Normal
ATM_0005,2023-10-23,Monday,Morning,55902,15247,Supermarket,0,0,89295,Cloudy,3,32067,2023,10,October,4,40655,62.60372921216194,Normal
ATM_0038,2023-07-22,Saturday,Morning,69760,10987,Gas Station,0,1,141505,Rainy,2,67984,2023,7,July,3,58773,49.29861135648917,Normal
ATM_0039,2023-05-03,Wednesday,Afternoon,39662,6742,Mall,0,0,90322,Snowy,5,41450,2023,5,May,2,32920,43.911782290029,Normal
ATM_0006,2023-06-01,Thursday,Afternoon,57842,7131,Mall,0,0,99512,Cloudy,3,52993,2023,6,June,2,50711,58.12565318755527,Normal
ATM_0034,2023-06-20,Tuesday,Afternoon,82134,10190,Standalone,0,0,102400,Snowy,3,63702,2023,6,June,2,71944,80.208984375,Normal
ATM_0027,2022-12-13,Tuesday,Morning,46139,1657,Standalone,0,0,107984,Clear,4,49437,2022,12,December,4,44482,42.72762631500963,Normal
ATM_0044,2023-01-31,Tuesday,Evening,59707,3871,Standalone,1,0,70712,Rainy,2,74340,2023,1,January,1,55836,84.43687068672926,High Risk
ATM_0006,2023-08-20,Sunday,Afternoon,53366,15235,Standalone,0,0,133678,Cloudy,1,38810,2023,8,August,3,38131,39.921303430631816,Normal
ATM_0039,2023-12-27,Wednesday,Morning,43116,9136,Standalone,0,0,117673,Snowy,1,31993,2023,12,December,4,33980,36.64052076517128,Normal
ATM_0043,2023-12-21,Thursday,Morning,72148,16900,Gas Station,0,0,87488,Clear,2,62245,2023,12,December,4,55248,82.46616678858814,Normal
ATM_0020,2022-07-04,Monday,Afternoon,55937,7248,Standalone,0,1,86567,Cloudy,1,69204,2022,7,July,3,48689,64.61700185983112,Normal
ATM_0015,2022-05-21,Saturday,Afternoon,49616,15863,Mall,0,0,110872,Clear,4,36515,2022,5,May,2,33753,44.75070351396205,Normal
ATM_0050,2023-07-07,Friday,Morning,44440,15743,Standalone,0,0,65205,Rainy,4,27508,2023,7,July,3,28697,68.15428264703627,Normal
ATM_0025,2022-06-07,Tuesday,Afternoon,30579,15804,Bank Branch,0,0,90645,Rainy,5,24837,2022,6,June,2,14775,33.7348998841635,Normal
ATM_0029,2022-02-14,Monday,Night,55197,10384,Standalone,0,0,74340,Rainy,3,42102,2022,2,February,1,44813,74.24939467312349,Normal
ATM_0040,2022-10-19,Wednesday,Night,26651,7859,Bank Branch,0,0,130015,Snowy,3,18513,2022,10,October,4,18792,20.498404030304197,Normal
ATM_0013,2023-01-12,Thursday,Night,62753,8391,Gas Station,0,0,141534,Cloudy,4,63816,2023,1,January,1,54362,44.33775629883986,Normal
ATM_0034,2023-03-05,Sunday,Afternoon,65454,11193,Bank Branch,0,0,94819,Rainy,2,53509,2023,3,March,1,54261,69.03046857697296,Normal
ATM_0004,2023-10-19,Thursday,Night,47054,13638,Standalone,0,0,101038,Clear,5,30732,2023,10,October,4,33416,46.57059720105307,Normal
ATM_0034,2022-05-08,Sunday,Evening,60989,9596,Mall,0,0,101572,Snowy,3,44295,2022,5,May,2,51393,60.04509116685701,Normal
ATM_0033,2022-05-31,Tuesday,Night,20026,14581,Mall,0,1,106929,Rainy,3,15613,2022,5,May,2,5445,18.72831505017348,Normal
ATM_0023,2022-01-28,Friday,Night,81325,9302,Mall,0,0,122163,Snowy,1,63843,2022,1,January,1,72023,66.57089298723837,Normal
ATM_0025,2022-03-25,Friday,Evening,34401,6881,Bank Branch,0,0,138280,Clear,5,35416,2022,3,March,1,27520,24.877784205958925,Normal
ATM_0042,2022-12-10,Saturday,Afternoon,63051,12478,Bank Branch,0,0,103008,Cloudy,5,52885,2022,12,December,4,50573,61.20980894687791,Normal
ATM_0009,2023-12-24,Sunday,Night,55474,11005,Gas Station,1,0,121013,Clear,0,39428,2023,12,December,4,44469,45.841355887384,Normal
ATM_0017,2022-08-09,Tuesday,Afternoon,66582,15935,Supermarket,0,1,112774,Cloudy,0,57599,2022,8,August,3,50647,59.040204302410125,Normal
ATM_0050,2022-10-23,Sunday,Afternoon,32854,11513,Standalone,0,0,84914,Rainy,3,33383,2022,10,October,4,21341,38.69091080387215,Normal
ATM_0041,2023-09-30,Saturday,Night,49037,11643,Mall,0,0,106427,Cloudy,4,40231,2023,9,September,3,37394,46.07571386960076,Normal
ATM_0035,2022-01-17,Monday,Afternoon,56328,8779,Bank Branch,0,0,119281,Clear,4,45110,2022,1,January,1,47549,47.22294414030734,Normal
ATM_0023,2022-09-04,Sunday,Night,58961,13505,Bank Branch,0,0,94048,Clear,4,58892,2022,9,September,3,45456,62.692454916638304,Normal
ATM_0024,2022-03-11,Friday,Morning,70635,9134,Gas Station,0,0,100311,Clear,5,59438,2022,3,March,1,61501,70.41600622065377,Normal
ATM_0025,2023-01-18,Wednesday,Evening,73917,5765,Mall,0,0,80172,Clear,2,62198,2023,1,January,1,68152,92.19802424786708,High Risk
ATM_0016,2023-11-04,Saturday,Morning,17699,18210,Supermarket,0,0,120196,Snowy,1,5219,2023,11,November,4,-511,14.725115644447403,Normal
ATM_0003,2022-12-27,Tuesday,Evening,64726,8375,Bank Branch,0,0,50011,Cloudy,5,46828,2022,12,December,4,56351,129.4235268240987,Normal
ATM_0031,2023-10-09,Monday,Afternoon,84364,3052,Bank Branch,0,0,67092,Cloudy,0,84729,2023,10,October,4,81312,125.74375484409468,High Risk
ATM_0019,2022-07-26,Tuesday,Morning,70764,12819,Bank Branch,0,0,111895,Snowy,2,77131,2022,7,July,3,57945,63.24143169936101,Normal
ATM_0033,2023-02-12,Sunday,Night,62801,13794,Standalone,0,0,105623,Rainy,2,43066,2023,2,February,1,49007,59.45769387349347,Normal
ATM_0023,2022-02-18,Friday,Evening,38690,8596,Standalone,0,0,66140,Snowy,3,29741,2022,2,February,1,30094,58.497127305715146,Normal
ATM_0026,2023-03-27,Monday,Night,48524,10899,Standalone,0,1,127840,Cloudy,5,43086,2023,3,March,1,37625,37.95682102628285,Normal
ATM_0032,2023-01-12,Thursday,Evening,35155,14703,Mall,0,0,80350,Clear,3,18312,2023,1,January,1,20452,43.75233354075918,Normal
ATM_0039,2022-07-04,Monday,Evening,46630,10526,Standalone,0,0,73319,Snowy,5,44703,2022,7,July,3,36104,63.598794309796915,Normal
ATM_0019,2022-11-10,Thursday,Night,26105,12202,Supermarket,0,0,99607,Rainy,5,19842,2022,11,November,4,13903,26.207997429899503,Normal
ATM_0029,2022-12-26,Monday,Night,58287,10626,Mall,0,0,91411,Snowy,4,60302,2022,12,December,4,47661,63.76366082856549,Normal
ATM_0028,2022-10-09,Sunday,Morning,50732,10202,Mall,0,0,85960,Cloudy,2,45786,2022,10,October,4,40530,59.018147975802705,Normal
ATM_0033,2023-11-27,Monday,Afternoon,40056,3780,Mall,0,0,86141,Cloudy,0,42141,2023,11,November,4,36276,46.50050498601131,Normal
ATM_0009,2022-03-10,Thursday,Afternoon,45575,16238,Standalone,0,0,86530,Clear,4,36046,2022,3,March,1,29337,52.669594360337456,Normal
ATM_0010,2023-11-27,Monday,Night,54184,4062,Standalone,0,0,106196,Clear,4,55534,2023,11,November,4,50122,51.02263738747222,Normal
ATM_0009,2023-06-27,Tuesday,Evening,47220,9350,Gas Station,0,0,100876,Snowy,1,42011,2023,6,June,2,37870,46.80994488282644,Normal
ATM_0008,2022-01-27,Thursday,Afternoon,47794,7212,Gas Station,0,0,72603,Clear,2,44202,2022,1,January,1,40582,65.8292357065135,Normal
ATM_0050,2022-09-24,Saturday,Night,37944,18195,Bank Branch,0,1,133554,Snowy,5,29749,2022,9,September,3,19749,28.410979828384026,Normal
ATM_0032,2022-07-24,Sunday,Morning,41696,12844,Bank Branch,0,0,132567,Cloudy,1,30997,2022,7,July,3,28852,31.4527748232969,Normal
ATM_0046,2023-04-01,Saturday,Morning,41274,4926,Standalone,0,0,87014,Clear,4,30423,2023,4,April,2,36348,47.43374629369986,Normal
ATM_0035,2022-10-25,Tuesday,Evening,31640,11168,Bank Branch,0,0,68882,Rainy,2,27231,2022,10,October,4,20472,45.93362562062658,Normal
ATM_0033,2022-08-18,Thursday,Morning,20093,11870,Bank Branch,0,0,124553,Rainy,3,14201,2022,8,August,3,8223,16.132088347932203,Normal
ATM_0002,2023-01-05,Thursday,Evening,31855,18362,Gas Station,0,0,108380,Rainy,4,21678,2023,1,January,1,13493,29.391954235098726,Normal
ATM_0006,2022-03-09,Wednesday,Evening,58374,10380,Gas Station,0,1,110775,Cloudy,4,50419,2022,3,March,1,47994,52.69600541638456,Normal
ATM_0027,2023-02-24,Friday,Morning,36189,9443,Bank Branch,0,1,81921,Clear,3,40534,2023,2,February,1,26746,44.175486139085216,Normal
ATM_0030,2023-11-28,Tuesday,Evening,66369,13045,Bank Branch,0,0,78153,Rainy,1,66874,2023,11,November,4,53324,84.92188399677556,High Risk
ATM_0028,2023-05-30,Tuesday,Morning,45253,16065,Mall,0,0,102834,Snowy,1,32590,2023,5,May,2,29188,44.00587354376957,Normal
ATM_0011,2022-11-27,Sunday,Afternoon,52880,8454,Standalone,0,1,102670,Snowy,0,58622,2022,11,November,4,44426,51.50482127203663,Normal
ATM_0017,2022-07-21,Thursday,Evening,47712,6070,Bank Branch,0,0,73375,Clear,4,33963,2022,7,July,3,41642,65.02487223168654,Normal
ATM_0042,2022-06-22,Wednesday,Afternoon,22456,12539,Bank Branch,0,0,77932,Snowy,4,13857,2022,6,June,2,9917,28.814864240620025,Normal
ATM_0003,2022-01-30,Sunday,Morning,17706,9969,Mall,0,1,116769,Snowy,5,18963,2022,1,January,1,7737,15.16327107365825,Normal
ATM_0014,2023-08-09,Wednesday,Night,51227,9505,Supermarket,0,0,118381,Cloudy,5,50186,2023,8,August,3,41722,43.272991442883566,Normal
ATM_0035,2022-10-24,Monday,Evening,45645,6659,Gas Station,0,0,119840,Cloudy,2,33322,2022,10,October,4,38986,38.08828437917223,Normal
ATM_0030,2022-03-16,Wednesday,Morning,58047,5507,Bank Branch,0,0,100563,Cloudy,3,56302,2022,3,March,1,52540,57.722024999254195,Normal
ATM_0014,2022-12-15,Thursday,Afternoon,49863,9874,Standalone,0,0,116355,Snowy,5,43269,2022,12,December,4,39989,42.85419620987495,Normal
ATM_0023,2023-02-13,Monday,Afternoon,50155,3440,Standalone,0,0,78697,Clear,2,45660,2023,2,February,1,46715,63.73178138937951,Normal
ATM_0016,2023-04-23,Sunday,Morning,45421,10283,Standalone,0,0,110593,Rainy,0,46519,2023,4,April,2,35138,41.07041132802257,Normal
ATM_0004,2022-10-25,Tuesday,Night,50967,122,Supermarket,0,0,81213,Rainy,2,53763,2022,10,October,4,50845,62.75719404528831,Normal
ATM_0037,2022-11-17,Thursday,Afternoon,47838,17653,Bank Branch,0,0,124375,Cloudy,3,31811,2022,11,November,4,30185,38.462713567839195,Normal
ATM_0020,2023-05-25,Thursday,Morning,46798,17453,Mall,0,1,102973,Cloudy,1,52038,2023,5,May,2,29345,45.446864712109,Normal
ATM_0014,2023-08-21,Monday,Evening,44943,6932,Mall,0,0,93950,Cloudy,4,44715,2023,8,August,3,38011,47.83714741883981,Normal
ATM_0042,2023-11-20,Monday,Night,52408,10015,Standalone,0,0,108738,Clear,3,40214,2023,11,November,4,42393,48.19658261141459,Normal
ATM_0009,2022-09-28,Wednesday,Evening,67859,0,Gas Station,0,0,118686,Cloudy,0,57835,2022,9,September,3,67859,57.17523549534065,Normal
ATM_0037,2023-07-30,Sunday,Afternoon,29496,8876,Standalone,0,0,76597,Clear,3,25666,2023,7,July,3,20620,38.5080355627505,Normal
ATM_0033,2023-04-07,Friday,Evening,22970,7117,Supermarket,0,0,48179,Clear,1,14069,2023,4,April,2,15853,47.676373523734405,Normal
ATM_0007,2023-02-08,Wednesday,Evening,41806,11959,Standalone,0,0,70421,Snowy,1,26225,2023,2,February,1,29847,59.36581417474901,Normal
ATM_0013,2023-09-09,Saturday,Night,52750,9923,Supermarket,0,0,111585,Clear,1,36835,2023,9,September,3,42827,47.27337903840122,Normal
ATM_0046,2022-12-08,Thursday,Night,67948,9207,Supermarket,0,0,99453,Rainy,2,52338,2022,12,December,4,58741,68.32171980734618,Normal
ATM_0040,2022-11-23,Wednesday,Afternoon,36000,9135,Gas Station,0,1,134234,Snowy,4,34843,2022,11,November,4,26865,26.818838744282374,Normal
ATM_0022,2023-06-04,Sunday,Night,72067,8953,Supermarket,0,0,86618,Clear,2,71054,2023,6,June,2,63114,83.20095130342423,Normal
ATM_0022,2023-11-21,Tuesday,Morning,65598,13389,Gas Station,0,0,90241,Clear,4,40755,2023,11,November,4,52209,72.69201360800524,Normal
ATM_0031,2022-09-29,Thursday,Afternoon,82359,6971,Mall,0,0,114841,Rainy,4,81236,2022,9,September,3,75388,71.71567645701448,Normal
ATM_0041,2023-09-27,Wednesday,Night,54489,10160,Bank Branch,0,0,84931,Rainy,0,38038,2023,9,September,3,44329,64.15678609694929,Normal
ATM_0037,2023-12-19,Tuesday,Morning,80200,10682,Bank Branch,0,0,92693,Snowy,3,61040,2023,12,December,4,69518,86.52217535304716,Normal
ATM_0010,2023-02-27,Monday,Afternoon,52770,3264,Gas Station,0,0,80567,Cloudy,5,46701,2023,2,February,1,49506,65.49828093388112,Normal
ATM_0047,2022-03-05,Saturday,Afternoon,34296,12683,Supermarket,0,0,123714,Snowy,5,24598,2022,3,March,1,21613,27.722003976914493,Normal
ATM_0031,2023-06-23,Friday,Night,60784,14980,Standalone,0,1,84864,Cloudy,4,60464,2023,6,June,2,45804,71.62518853695325,High Risk
ATM_0022,2023-07-14,Friday,Evening,45159,8745,Standalone,0,0,126563,Rainy,1,41067,2023,7,July,3,36414,35.681044223035165,Normal
ATM_0018,2023-07-26,Wednesday,Evening,58343,6782,Bank Branch,0,1,118556,Snowy,2,71112,2023,7,July,3,51561,49.21134316272479,Normal
ATM_0046,2022-08-01,Monday,Night,72927,12539,Standalone,0,0,110765,Snowy,2,53687,2022,8,August,3,60388,65.83938969891211,Normal
ATM_0008,2023-08-11,Friday,Night,66087,4775,Gas Station,0,0,60672,Rainy,2,60634,2023,8,August,3,61312,108.92503955696202,High Risk
ATM_0003,2022-10-22,Saturday,Morning,46681,8615,Standalone,0,1,106148,Snowy,5,41861,2022,10,October,4,38066,43.97727700945849,Normal
ATM_0031,2022-08-08,Monday,Afternoon,62236,9164,Supermarket,0,0,105651,Snowy,1,61892,2022,8,August,3,53072,58.90715658157518,Normal
ATM_0007,2023-09-23,Saturday,Afternoon,57364,13674,Bank Branch,0,0,113257,Rainy,5,39399,2023,9,September,3,43690,50.64940798361249,Normal
ATM_0015,2022-02-23,Wednesday,Morning,67602,11998,Gas Station,0,0,86972,Cloudy,0,68915,2022,2,February,1,55604,77.72846433334867,Normal
ATM_0044,2022-05-21,Saturday,Morning,68574,10106,Supermarket,0,1,106176,Rainy,3,70430,2022,5,May,2,58468,64.58521699819168,Normal
ATM_0042,2023-05-03,Wednesday,Night,75533,12827,Bank Branch,0,0,64784,Snowy,2,69225,2023,5,May,2,62706,116.5920597678439,High Risk
ATM_0019,2023-10-24,Tuesday,Morning,69346,13365,Mall,0,0,97230,Rainy,4,47404,2023,10,October,4,55981,71.32160855702972,Normal
ATM_0048,2022-02-08,Tuesday,Afternoon,31635,8954,Gas Station,0,0,82989,Rainy,0,30041,2022,2,February,1,22681,38.11950981455374,Normal
ATM_0026,2023-05-23,Tuesday,Afternoon,75048,11973,Standalone,0,0,76082,Clear,2,60028,2023,5,May,2,63075,98.64094003837964,High Risk
ATM_0037,2023-09-10,Sunday,Morning,56669,9329,Standalone,0,0,100293,Cloudy,1,57755,2023,9,September,3,47340,56.50344490642417,Normal
ATM_0033,2023-04-25,Tuesday,Evening,38226,13241,Bank Branch,0,0,97581,Snowy,1,27973,2023,4,April,2,24985,39.17360961662619,Normal
ATM_0047,2023-04-15,Saturday,Evening,56292,13611,Bank Branch,0,0,92543,Snowy,2,58155,2023,4,April,2,42681,60.82793944436641,Normal
ATM_0037,2023-11-22,Wednesday,Afternoon,75904,8001,Bank Branch,0,0,104493,Cloudy,3,66959,2023,11,November,4,67903,72.64027255414238,Normal
ATM_0033,2022-12-02,Friday,Morning,63988,2371,Gas Station,0,0,125251,Rainy,1,70222,2022,12,December,4,61617,51.08781566614239,Normal
ATM_0031,2022-11-28,Monday,Afternoon,41722,22790,Mall,0,0,88715,Rainy,3,25263,2022,11,November,4,18932,47.02925097221439,Normal
ATM_0049,2022-10-01,Saturday,Evening,52768,20307,Standalone,0,0,124167,Clear,2,38165,2022,10,October,4,32461,42.49760403327777,Normal
ATM_0042,2023-01-04,Wednesday,Afternoon,61675,7244,Mall,0,0,83636,Cloudy,2,45951,2023,1,January,1,54431,73.74216844421063,Normal
ATM_0011,2023-02-20,Monday,Evening,49949,13481,Mall,0,0,119106,Snowy,2,45488,2023,2,February,1,36468,41.93659429415815,Normal
ATM_0040,2022-08-15,Monday,Afternoon,32874,9031,Bank Branch,0,0,85663,Cloudy,5,21952,2022,8,August,3,23843,38.37596161703419,Normal
ATM_0039,2023-01-18,Wednesday,Night,22001,17567,Supermarket,0,1,112616,Rainy,1,16407,2023,1,January,1,4434,19.53630034808553,Normal
ATM_0044,2023-09-03,Sunday,Morning,34637,19270,Supermarket,0,0,124420,Snowy,0,15764,2023,9,September,3,15367,27.83877190162353,Normal
ATM_0037,2022-04-25,Monday,Morning,58731,8138,Supermarket,0,1,121774,Rainy,4,60958,2022,4,April,2,50593,48.229507119746415,Normal
ATM_0035,2022-06-03,Friday,Afternoon,42667,4401,Standalone,0,0,102817,Cloudy,0,34961,2022,6,June,2,38266,41.49800130328642,Normal
ATM_0044,2022-07-30,Saturday,Night,23473,7669,Mall,0,0,68105,Cloudy,0,19909,2022,7,July,3,15804,34.465898245356435,Normal
ATM_0030,2022-05-16,Monday,Night,57704,7336,Gas Station,0,0,76601,Cloudy,5,45280,2022,5,May,2,50368,75.3306092609757,Normal
ATM_0020,2022-01-23,Sunday,Night,6916,9862,Standalone,0,0,135445,Rainy,4,0,2022,1,January,1,-2946,5.106131640149138,Normal
ATM_0005,2022-02-16,Wednesday,Night,40966,12343,Standalone,0,0,80032,Clear,0,34859,2022,2,February,1,28623,51.18702518992403,Normal
ATM_0031,2022-02-02,Wednesday,Evening,54526,9499,Gas Station,0,0,95926,Rainy,5,43406,2022,2,February,1,45027,56.841732168546585,Normal
ATM_0047,2023-10-24,Tuesday,Night,46602,11836,Standalone,0,1,118271,Cloudy,3,42150,2023,10,October,4,34766,39.402727633993116,Normal
ATM_0025,2023-01-20,Friday,Morning,37952,9893,Supermarket,0,0,85055,Snowy,0,25615,2023,1,January,1,28059,44.62053965081418,Normal
ATM_0012,2023-07-05,Wednesday,Night,13636,14420,Supermarket,0,0,114736,Rainy,0,0,2023,7,July,3,-784,11.884674382931252,Normal
ATM_0049,2022-01-24,Monday,Evening,45780,10334,Gas Station,1,0,110318,Cloudy,4,53342,2022,1,January,1,35446,41.49821425334034,Normal
ATM_0025,2022-08-24,Wednesday,Afternoon,26561,7354,Gas Station,0,0,115885,Snowy,1,17597,2022,8,August,3,19207,22.920136342063252,Normal
